"session","subject","treatment","team","subjectid","teamid","round","investment"
3,1,"mixed",1,"3_mixed_1","3_1","r9",50
3,2,"individual",NA,"3_individual_2","3_individual_2","r1",33
3,2,"individual",NA,"3_individual_2","3_individual_2","r2",33
3,2,"individual",NA,"3_individual_2","3_individual_2","r3",33
3,2,"individual",NA,"3_individual_2","3_individual_2","r4",33
3,2,"individual",NA,"3_individual_2","3_individual_2","r5",33
3,2,"individual",NA,"3_individual_2","3_individual_2","r6",33
3,2,"individual",NA,"3_individual_2","3_individual_2","r7",33
3,2,"individual",NA,"3_individual_2","3_individual_2","r8",33
3,2,"individual",NA,"3_individual_2","3_individual_2","r9",33
3,2,"message",2,"3_message_2","3_2","r1",70
3,2,"message",2,"3_message_2","3_2","r2",80
3,2,"message",2,"3_message_2","3_2","r3",70
3,2,"message",2,"3_message_2","3_2","r4",100
3,2,"message",2,"3_message_2","3_2","r5",0
3,2,"message",2,"3_message_2","3_2","r6",0
3,2,"message",2,"3_message_2","3_2","r7",100
3,2,"message",2,"3_message_2","3_2","r8",100
3,2,"message",2,"3_message_2","3_2","r9",100
3,2,"mixed",1,"3_mixed_2","3_1","r1",30
3,2,"mixed",1,"3_mixed_2","3_1","r2",26
3,2,"mixed",1,"3_mixed_2","3_1","r3",37
3,2,"mixed",1,"3_mixed_2","3_1","r4",40
3,2,"mixed",1,"3_mixed_2","3_1","r5",45
3,2,"mixed",1,"3_mixed_2","3_1","r6",50
3,2,"mixed",1,"3_mixed_2","3_1","r7",40
3,2,"mixed",1,"3_mixed_2","3_1","r8",25
3,2,"mixed",1,"3_mixed_2","3_1","r9",32
3,3,"individual",NA,"3_individual_3","3_individual_3","r1",80
3,3,"individual",NA,"3_individual_3","3_individual_3","r2",70
3,3,"individual",NA,"3_individual_3","3_individual_3","r3",100
3,3,"individual",NA,"3_individual_3","3_individual_3","r4",20
3,3,"individual",NA,"3_individual_3","3_individual_3","r5",50
3,3,"individual",NA,"3_individual_3","3_individual_3","r6",10
3,3,"individual",NA,"3_individual_3","3_individual_3","r7",40
3,3,"individual",NA,"3_individual_3","3_individual_3","r8",70
3,3,"individual",NA,"3_individual_3","3_individual_3","r9",10
3,3,"message",3,"3_message_3","3_3","r1",80
3,3,"message",3,"3_message_3","3_3","r2",80
3,3,"message",3,"3_message_3","3_3","r3",70
3,3,"message",3,"3_message_3","3_3","r4",100
3,3,"message",3,"3_message_3","3_3","r5",100
3,3,"message",3,"3_message_3","3_3","r6",100
3,3,"message",3,"3_message_3","3_3","r7",100
3,3,"message",3,"3_message_3","3_3","r8",100
3,3,"message",3,"3_message_3","3_3","r9",100
3,3,"mixed",1,"3_mixed_3","3_1","r1",66
3,3,"mixed",1,"3_mixed_3","3_1","r2",50
3,3,"mixed",1,"3_mixed_3","3_1","r3",60
3,3,"mixed",1,"3_mixed_3","3_1","r4",40
3,3,"mixed",1,"3_mixed_3","3_1","r5",45
3,3,"mixed",1,"3_mixed_3","3_1","r6",50
3,3,"mixed",1,"3_mixed_3","3_1","r7",55
3,3,"mixed",1,"3_mixed_3","3_1","r8",55
3,3,"mixed",1,"3_mixed_3","3_1","r9",70
3,4,"individual",NA,"3_individual_4","3_individual_4","r1",5
3,4,"individual",NA,"3_individual_4","3_individual_4","r2",10
3,4,"individual",NA,"3_individual_4","3_individual_4","r3",10
3,4,"individual",NA,"3_individual_4","3_individual_4","r4",20
3,4,"individual",NA,"3_individual_4","3_individual_4","r5",10
3,4,"individual",NA,"3_individual_4","3_individual_4","r6",20
3,4,"individual",NA,"3_individual_4","3_individual_4","r7",5
3,4,"individual",NA,"3_individual_4","3_individual_4","r8",15
3,4,"individual",NA,"3_individual_4","3_individual_4","r9",5
3,4,"message",4,"3_message_4","3_4","r1",50
3,4,"message",4,"3_message_4","3_4","r2",0
3,4,"message",4,"3_message_4","3_4","r3",100
3,4,"message",4,"3_message_4","3_4","r4",100
3,4,"message",4,"3_message_4","3_4","r5",100
3,4,"message",4,"3_message_4","3_4","r6",100
3,4,"message",4,"3_message_4","3_4","r7",100
3,4,"message",4,"3_message_4","3_4","r8",100
3,4,"message",4,"3_message_4","3_4","r9",100
3,4,"mixed",2,"3_mixed_4","3_2","r1",0
3,4,"mixed",2,"3_mixed_4","3_2","r2",0
3,4,"mixed",2,"3_mixed_4","3_2","r3",0
3,4,"mixed",2,"3_mixed_4","3_2","r4",10
3,4,"mixed",2,"3_mixed_4","3_2","r5",20
3,4,"mixed",2,"3_mixed_4","3_2","r6",30
3,4,"mixed",2,"3_mixed_4","3_2","r7",0
3,4,"mixed",2,"3_mixed_4","3_2","r8",0
3,4,"mixed",2,"3_mixed_4","3_2","r9",10
3,5,"individual",NA,"3_individual_5","3_individual_5","r1",70
3,5,"individual",NA,"3_individual_5","3_individual_5","r2",60
3,5,"individual",NA,"3_individual_5","3_individual_5","r3",50
3,5,"individual",NA,"3_individual_5","3_individual_5","r4",40
3,5,"individual",NA,"3_individual_5","3_individual_5","r5",100
3,5,"individual",NA,"3_individual_5","3_individual_5","r6",100
3,5,"individual",NA,"3_individual_5","3_individual_5","r7",100
3,5,"individual",NA,"3_individual_5","3_individual_5","r8",100
3,5,"individual",NA,"3_individual_5","3_individual_5","r9",100
3,5,"message",5,"3_message_5","3_5","r1",50
3,5,"message",5,"3_message_5","3_5","r2",30
3,5,"message",5,"3_message_5","3_5","r3",40
3,5,"message",5,"3_message_5","3_5","r4",80
3,5,"message",5,"3_message_5","3_5","r5",50
3,5,"message",5,"3_message_5","3_5","r6",30
3,5,"message",5,"3_message_5","3_5","r7",10
3,5,"message",5,"3_message_5","3_5","r8",30
3,5,"message",5,"3_message_5","3_5","r9",20
3,5,"mixed",2,"3_mixed_5","3_2","r1",80
3,5,"mixed",2,"3_mixed_5","3_2","r2",50
3,5,"mixed",2,"3_mixed_5","3_2","r3",75
3,5,"mixed",2,"3_mixed_5","3_2","r4",10
3,5,"mixed",2,"3_mixed_5","3_2","r5",20
3,5,"mixed",2,"3_mixed_5","3_2","r6",30
3,5,"mixed",2,"3_mixed_5","3_2","r7",50
3,5,"mixed",2,"3_mixed_5","3_2","r8",25
3,5,"mixed",2,"3_mixed_5","3_2","r9",30
3,6,"individual",NA,"3_individual_6","3_individual_6","r1",30
3,6,"individual",NA,"3_individual_6","3_individual_6","r2",30
3,6,"individual",NA,"3_individual_6","3_individual_6","r3",10
3,6,"individual",NA,"3_individual_6","3_individual_6","r4",20
3,6,"individual",NA,"3_individual_6","3_individual_6","r5",30
3,6,"individual",NA,"3_individual_6","3_individual_6","r6",60
3,6,"individual",NA,"3_individual_6","3_individual_6","r7",40
3,6,"individual",NA,"3_individual_6","3_individual_6","r8",50
3,6,"individual",NA,"3_individual_6","3_individual_6","r9",100
3,6,"message",6,"3_message_6","3_6","r1",40
3,6,"message",6,"3_message_6","3_6","r2",35
3,6,"message",6,"3_message_6","3_6","r3",30
3,6,"message",6,"3_message_6","3_6","r4",30
3,6,"message",6,"3_message_6","3_6","r5",30
3,6,"message",6,"3_message_6","3_6","r6",30
3,6,"message",6,"3_message_6","3_6","r7",60
3,6,"message",6,"3_message_6","3_6","r8",50
3,6,"message",6,"3_message_6","3_6","r9",30
3,6,"mixed",2,"3_mixed_6","3_2","r1",19
3,6,"mixed",2,"3_mixed_6","3_2","r2",25
3,6,"mixed",2,"3_mixed_6","3_2","r3",20
3,6,"mixed",2,"3_mixed_6","3_2","r4",10
3,6,"mixed",2,"3_mixed_6","3_2","r5",20
3,6,"mixed",2,"3_mixed_6","3_2","r6",30
3,6,"mixed",2,"3_mixed_6","3_2","r7",30
3,6,"mixed",2,"3_mixed_6","3_2","r8",0
3,6,"mixed",2,"3_mixed_6","3_2","r9",0
3,7,"individual",NA,"3_individual_7","3_individual_7","r1",33
3,7,"individual",NA,"3_individual_7","3_individual_7","r2",33
3,7,"individual",NA,"3_individual_7","3_individual_7","r3",33
3,7,"individual",NA,"3_individual_7","3_individual_7","r4",33
3,7,"individual",NA,"3_individual_7","3_individual_7","r5",66
3,7,"individual",NA,"3_individual_7","3_individual_7","r6",33
3,7,"individual",NA,"3_individual_7","3_individual_7","r7",33
3,7,"individual",NA,"3_individual_7","3_individual_7","r8",33
3,7,"individual",NA,"3_individual_7","3_individual_7","r9",33
3,7,"message",7,"3_message_7","3_7","r1",50
3,7,"message",7,"3_message_7","3_7","r2",0
3,7,"message",7,"3_message_7","3_7","r3",50
3,7,"message",7,"3_message_7","3_7","r4",100
3,7,"message",7,"3_message_7","3_7","r5",100
3,7,"message",7,"3_message_7","3_7","r6",100
3,7,"message",7,"3_message_7","3_7","r7",100
3,7,"message",7,"3_message_7","3_7","r8",0
3,7,"message",7,"3_message_7","3_7","r9",80
3,7,"mixed",3,"3_mixed_7","3_3","r1",50
3,7,"mixed",3,"3_mixed_7","3_3","r2",0
3,7,"mixed",3,"3_mixed_7","3_3","r3",0
3,7,"mixed",3,"3_mixed_7","3_3","r4",80
3,7,"mixed",3,"3_mixed_7","3_3","r5",80
3,7,"mixed",3,"3_mixed_7","3_3","r6",0
3,7,"mixed",3,"3_mixed_7","3_3","r7",100
3,7,"mixed",3,"3_mixed_7","3_3","r8",50
3,7,"mixed",3,"3_mixed_7","3_3","r9",80
3,8,"individual",NA,"3_individual_8","3_individual_8","r1",24
3,8,"individual",NA,"3_individual_8","3_individual_8","r2",30
3,8,"individual",NA,"3_individual_8","3_individual_8","r3",31
3,8,"individual",NA,"3_individual_8","3_individual_8","r4",32
3,8,"individual",NA,"3_individual_8","3_individual_8","r5",33
3,8,"individual",NA,"3_individual_8","3_individual_8","r6",33
3,8,"individual",NA,"3_individual_8","3_individual_8","r7",33
3,8,"individual",NA,"3_individual_8","3_individual_8","r8",33
3,8,"individual",NA,"3_individual_8","3_individual_8","r9",33
3,8,"message",8,"3_message_8","3_8","r1",90
3,8,"message",8,"3_message_8","3_8","r2",85
3,8,"message",8,"3_message_8","3_8","r3",80
3,8,"message",8,"3_message_8","3_8","r4",60
3,8,"message",8,"3_message_8","3_8","r5",40
3,8,"message",8,"3_message_8","3_8","r6",0
3,8,"message",8,"3_message_8","3_8","r7",60
3,8,"message",8,"3_message_8","3_8","r8",60
3,8,"message",8,"3_message_8","3_8","r9",60
3,8,"mixed",3,"3_mixed_8","3_3","r1",20
3,8,"mixed",3,"3_mixed_8","3_3","r2",20
3,8,"mixed",3,"3_mixed_8","3_3","r3",20
3,8,"mixed",3,"3_mixed_8","3_3","r4",80
3,8,"mixed",3,"3_mixed_8","3_3","r5",80
3,8,"mixed",3,"3_mixed_8","3_3","r6",0
3,8,"mixed",3,"3_mixed_8","3_3","r7",20
3,8,"mixed",3,"3_mixed_8","3_3","r8",20
3,8,"mixed",3,"3_mixed_8","3_3","r9",20
3,9,"individual",NA,"3_individual_9","3_individual_9","r1",30
3,9,"individual",NA,"3_individual_9","3_individual_9","r2",20
3,9,"individual",NA,"3_individual_9","3_individual_9","r3",30
3,9,"individual",NA,"3_individual_9","3_individual_9","r4",40
3,9,"individual",NA,"3_individual_9","3_individual_9","r5",40
3,9,"individual",NA,"3_individual_9","3_individual_9","r6",20
3,9,"individual",NA,"3_individual_9","3_individual_9","r7",30
3,9,"individual",NA,"3_individual_9","3_individual_9","r8",40
3,9,"individual",NA,"3_individual_9","3_individual_9","r9",20
3,9,"message",9,"3_message_9","3_9","r1",0
3,9,"message",9,"3_message_9","3_9","r2",10
3,9,"message",9,"3_message_9","3_9","r3",0
3,9,"message",9,"3_message_9","3_9","r4",80
3,9,"message",9,"3_message_9","3_9","r5",80
3,9,"message",9,"3_message_9","3_9","r6",80
3,9,"message",9,"3_message_9","3_9","r7",100
3,9,"message",9,"3_message_9","3_9","r8",50
3,9,"message",9,"3_message_9","3_9","r9",50
3,9,"mixed",3,"3_mixed_9","3_3","r1",80
3,9,"mixed",3,"3_mixed_9","3_3","r2",65
3,9,"mixed",3,"3_mixed_9","3_3","r3",100
3,9,"mixed",3,"3_mixed_9","3_3","r4",80
3,9,"mixed",3,"3_mixed_9","3_3","r5",80
3,9,"mixed",3,"3_mixed_9","3_3","r6",0
3,9,"mixed",3,"3_mixed_9","3_3","r7",80
3,9,"mixed",3,"3_mixed_9","3_3","r8",100
3,9,"mixed",3,"3_mixed_9","3_3","r9",70
3,10,"individual",NA,"3_individual_10","3_individual_10","r1",50
3,10,"individual",NA,"3_individual_10","3_individual_10","r2",0
3,10,"individual",NA,"3_individual_10","3_individual_10","r3",0
3,10,"individual",NA,"3_individual_10","3_individual_10","r4",0
3,10,"individual",NA,"3_individual_10","3_individual_10","r5",0
3,10,"individual",NA,"3_individual_10","3_individual_10","r6",75
3,10,"individual",NA,"3_individual_10","3_individual_10","r7",100
3,10,"individual",NA,"3_individual_10","3_individual_10","r8",0
3,10,"individual",NA,"3_individual_10","3_individual_10","r9",0
3,10,"message",1,"3_message_10","3_1","r1",0
3,10,"message",1,"3_message_10","3_1","r2",0
3,10,"message",1,"3_message_10","3_1","r3",0
3,10,"message",1,"3_message_10","3_1","r4",50
3,10,"message",1,"3_message_10","3_1","r5",50
3,10,"message",1,"3_message_10","3_1","r6",50
3,10,"message",1,"3_message_10","3_1","r7",100
3,10,"message",1,"3_message_10","3_1","r8",0
3,10,"message",1,"3_message_10","3_1","r9",0
3,10,"mixed",4,"3_mixed_10","3_4","r1",100
3,10,"mixed",4,"3_mixed_10","3_4","r2",100
3,10,"mixed",4,"3_mixed_10","3_4","r3",100
3,10,"mixed",4,"3_mixed_10","3_4","r4",100
3,10,"mixed",4,"3_mixed_10","3_4","r5",100
3,10,"mixed",4,"3_mixed_10","3_4","r6",100
3,10,"mixed",4,"3_mixed_10","3_4","r7",100
3,10,"mixed",4,"3_mixed_10","3_4","r8",100
3,10,"mixed",4,"3_mixed_10","3_4","r9",100
3,11,"individual",NA,"3_individual_11","3_individual_11","r1",20
3,11,"individual",NA,"3_individual_11","3_individual_11","r2",30
3,11,"individual",NA,"3_individual_11","3_individual_11","r3",40
3,11,"individual",NA,"3_individual_11","3_individual_11","r4",100
3,11,"individual",NA,"3_individual_11","3_individual_11","r5",70
3,11,"individual",NA,"3_individual_11","3_individual_11","r6",36
3,11,"individual",NA,"3_individual_11","3_individual_11","r7",50
3,11,"individual",NA,"3_individual_11","3_individual_11","r8",20
3,11,"individual",NA,"3_individual_11","3_individual_11","r9",11
3,11,"message",2,"3_message_11","3_2","r1",70
3,11,"message",2,"3_message_11","3_2","r2",80
3,11,"message",2,"3_message_11","3_2","r3",70
3,11,"message",2,"3_message_11","3_2","r4",100
3,11,"message",2,"3_message_11","3_2","r5",0
3,11,"message",2,"3_message_11","3_2","r6",0
3,11,"message",2,"3_message_11","3_2","r7",100
3,11,"message",2,"3_message_11","3_2","r8",100
3,11,"message",2,"3_message_11","3_2","r9",100
3,11,"mixed",4,"3_mixed_11","3_4","r1",35
3,11,"mixed",4,"3_mixed_11","3_4","r2",49
3,11,"mixed",4,"3_mixed_11","3_4","r3",53
3,11,"mixed",4,"3_mixed_11","3_4","r4",100
3,11,"mixed",4,"3_mixed_11","3_4","r5",100
3,11,"mixed",4,"3_mixed_11","3_4","r6",100
3,11,"mixed",4,"3_mixed_11","3_4","r7",90
3,11,"mixed",4,"3_mixed_11","3_4","r8",100
3,11,"mixed",4,"3_mixed_11","3_4","r9",100
3,12,"individual",NA,"3_individual_12","3_individual_12","r1",38
3,12,"individual",NA,"3_individual_12","3_individual_12","r2",45
3,12,"individual",NA,"3_individual_12","3_individual_12","r3",12
3,12,"individual",NA,"3_individual_12","3_individual_12","r4",58
3,12,"individual",NA,"3_individual_12","3_individual_12","r5",63
3,12,"individual",NA,"3_individual_12","3_individual_12","r6",39
3,12,"individual",NA,"3_individual_12","3_individual_12","r7",41
3,12,"individual",NA,"3_individual_12","3_individual_12","r8",18
3,12,"individual",NA,"3_individual_12","3_individual_12","r9",90
3,12,"message",3,"3_message_12","3_3","r1",80
3,12,"message",3,"3_message_12","3_3","r2",80
3,12,"message",3,"3_message_12","3_3","r3",70
3,12,"message",3,"3_message_12","3_3","r4",100
3,12,"message",3,"3_message_12","3_3","r5",100
3,12,"message",3,"3_message_12","3_3","r6",100
3,12,"message",3,"3_message_12","3_3","r7",100
3,12,"message",3,"3_message_12","3_3","r8",100
3,12,"message",3,"3_message_12","3_3","r9",100
3,12,"mixed",4,"3_mixed_12","3_4","r1",100
3,12,"mixed",4,"3_mixed_12","3_4","r2",100
3,12,"mixed",4,"3_mixed_12","3_4","r3",0
3,12,"mixed",4,"3_mixed_12","3_4","r4",100
3,12,"mixed",4,"3_mixed_12","3_4","r5",100
3,12,"mixed",4,"3_mixed_12","3_4","r6",100
3,12,"mixed",4,"3_mixed_12","3_4","r7",100
3,12,"mixed",4,"3_mixed_12","3_4","r8",100
3,12,"mixed",4,"3_mixed_12","3_4","r9",100
3,13,"individual",NA,"3_individual_13","3_individual_13","r1",30
3,13,"individual",NA,"3_individual_13","3_individual_13","r2",25
3,13,"individual",NA,"3_individual_13","3_individual_13","r3",50
3,13,"individual",NA,"3_individual_13","3_individual_13","r4",60
3,13,"individual",NA,"3_individual_13","3_individual_13","r5",10
3,13,"individual",NA,"3_individual_13","3_individual_13","r6",20
3,13,"individual",NA,"3_individual_13","3_individual_13","r7",40
3,13,"individual",NA,"3_individual_13","3_individual_13","r8",40
3,13,"individual",NA,"3_individual_13","3_individual_13","r9",70
3,13,"message",4,"3_message_13","3_4","r1",50
3,13,"message",4,"3_message_13","3_4","r2",0
3,13,"message",4,"3_message_13","3_4","r3",100
3,13,"message",4,"3_message_13","3_4","r4",100
3,13,"message",4,"3_message_13","3_4","r5",100
3,13,"message",4,"3_message_13","3_4","r6",100
3,13,"message",4,"3_message_13","3_4","r7",100
3,13,"message",4,"3_message_13","3_4","r8",100
3,13,"message",4,"3_message_13","3_4","r9",100
3,13,"mixed",5,"3_mixed_13","3_5","r1",100
3,13,"mixed",5,"3_mixed_13","3_5","r2",100
3,13,"mixed",5,"3_mixed_13","3_5","r3",100
3,13,"mixed",5,"3_mixed_13","3_5","r4",100
3,13,"mixed",5,"3_mixed_13","3_5","r5",75
3,13,"mixed",5,"3_mixed_13","3_5","r6",100
3,13,"mixed",5,"3_mixed_13","3_5","r7",100
3,13,"mixed",5,"3_mixed_13","3_5","r8",100
3,13,"mixed",5,"3_mixed_13","3_5","r9",100
3,14,"individual",NA,"3_individual_14","3_individual_14","r1",60
3,14,"individual",NA,"3_individual_14","3_individual_14","r2",70
3,14,"individual",NA,"3_individual_14","3_individual_14","r3",100
3,14,"individual",NA,"3_individual_14","3_individual_14","r4",0
3,14,"individual",NA,"3_individual_14","3_individual_14","r5",80
3,14,"individual",NA,"3_individual_14","3_individual_14","r6",70
3,14,"individual",NA,"3_individual_14","3_individual_14","r7",100
3,14,"individual",NA,"3_individual_14","3_individual_14","r8",90
3,14,"individual",NA,"3_individual_14","3_individual_14","r9",10
3,14,"message",5,"3_message_14","3_5","r1",50
3,14,"message",5,"3_message_14","3_5","r2",30
3,14,"message",5,"3_message_14","3_5","r3",40
3,14,"message",5,"3_message_14","3_5","r4",80
3,14,"message",5,"3_message_14","3_5","r5",50
3,14,"message",5,"3_message_14","3_5","r6",30
3,14,"message",5,"3_message_14","3_5","r7",10
3,14,"message",5,"3_message_14","3_5","r8",30
3,14,"message",5,"3_message_14","3_5","r9",20
3,14,"mixed",5,"3_mixed_14","3_5","r1",50
3,14,"mixed",5,"3_mixed_14","3_5","r2",75
3,14,"mixed",5,"3_mixed_14","3_5","r3",75
3,14,"mixed",5,"3_mixed_14","3_5","r4",100
3,14,"mixed",5,"3_mixed_14","3_5","r5",75
3,14,"mixed",5,"3_mixed_14","3_5","r6",100
3,14,"mixed",5,"3_mixed_14","3_5","r7",50
3,14,"mixed",5,"3_mixed_14","3_5","r8",99
3,14,"mixed",5,"3_mixed_14","3_5","r9",99
3,15,"individual",NA,"3_individual_15","3_individual_15","r1",50
3,15,"individual",NA,"3_individual_15","3_individual_15","r2",30
3,15,"individual",NA,"3_individual_15","3_individual_15","r3",50
3,15,"individual",NA,"3_individual_15","3_individual_15","r4",50
3,15,"individual",NA,"3_individual_15","3_individual_15","r5",50
3,15,"individual",NA,"3_individual_15","3_individual_15","r6",50
3,15,"individual",NA,"3_individual_15","3_individual_15","r7",50
3,15,"individual",NA,"3_individual_15","3_individual_15","r8",50
3,15,"individual",NA,"3_individual_15","3_individual_15","r9",100
3,15,"message",6,"3_message_15","3_6","r1",40
3,15,"message",6,"3_message_15","3_6","r2",35
3,15,"message",6,"3_message_15","3_6","r3",30
3,15,"message",6,"3_message_15","3_6","r4",30
3,15,"message",6,"3_message_15","3_6","r5",30
3,15,"message",6,"3_message_15","3_6","r6",30
3,15,"message",6,"3_message_15","3_6","r7",60
3,15,"message",6,"3_message_15","3_6","r8",50
3,15,"message",6,"3_message_15","3_6","r9",30
3,15,"mixed",5,"3_mixed_15","3_5","r1",50
3,15,"mixed",5,"3_mixed_15","3_5","r2",50
3,15,"mixed",5,"3_mixed_15","3_5","r3",50
3,15,"mixed",5,"3_mixed_15","3_5","r4",100
3,15,"mixed",5,"3_mixed_15","3_5","r5",75
3,15,"mixed",5,"3_mixed_15","3_5","r6",100
3,15,"mixed",5,"3_mixed_15","3_5","r7",0
3,15,"mixed",5,"3_mixed_15","3_5","r8",0
3,15,"mixed",5,"3_mixed_15","3_5","r9",100
3,16,"individual",NA,"3_individual_16","3_individual_16","r1",50
3,16,"individual",NA,"3_individual_16","3_individual_16","r2",50
3,16,"individual",NA,"3_individual_16","3_individual_16","r3",50
3,16,"individual",NA,"3_individual_16","3_individual_16","r4",25
3,16,"individual",NA,"3_individual_16","3_individual_16","r5",40
3,16,"individual",NA,"3_individual_16","3_individual_16","r6",50
3,16,"individual",NA,"3_individual_16","3_individual_16","r7",38
3,16,"individual",NA,"3_individual_16","3_individual_16","r8",40
3,16,"individual",NA,"3_individual_16","3_individual_16","r9",50
3,16,"message",7,"3_message_16","3_7","r1",50
3,16,"message",7,"3_message_16","3_7","r2",0
3,16,"message",7,"3_message_16","3_7","r3",50
3,16,"message",7,"3_message_16","3_7","r4",100
3,16,"message",7,"3_message_16","3_7","r5",100
3,16,"message",7,"3_message_16","3_7","r6",100
3,16,"message",7,"3_message_16","3_7","r7",100
3,16,"message",7,"3_message_16","3_7","r8",0
3,16,"message",7,"3_message_16","3_7","r9",80
3,17,"message",8,"3_message_17","3_8","r1",90
3,17,"message",8,"3_message_17","3_8","r2",85
3,17,"message",8,"3_message_17","3_8","r3",80
3,17,"message",8,"3_message_17","3_8","r4",60
3,17,"message",8,"3_message_17","3_8","r5",40
3,17,"message",8,"3_message_17","3_8","r6",0
3,17,"message",8,"3_message_17","3_8","r7",60
3,17,"message",8,"3_message_17","3_8","r8",60
3,17,"message",8,"3_message_17","3_8","r9",60
3,17,"teamtreat",1,"3_teamtreat_17","3_1","r1",15
3,17,"teamtreat",1,"3_teamtreat_17","3_1","r2",10
3,17,"teamtreat",1,"3_teamtreat_17","3_1","r3",10
3,17,"teamtreat",1,"3_teamtreat_17","3_1","r4",10
3,17,"teamtreat",1,"3_teamtreat_17","3_1","r5",10
3,17,"teamtreat",1,"3_teamtreat_17","3_1","r6",15
3,17,"teamtreat",1,"3_teamtreat_17","3_1","r7",15
3,17,"teamtreat",1,"3_teamtreat_17","3_1","r8",10
3,17,"teamtreat",1,"3_teamtreat_17","3_1","r9",10
3,18,"message",9,"3_message_18","3_9","r1",0
3,18,"message",9,"3_message_18","3_9","r2",10
3,18,"message",9,"3_message_18","3_9","r3",0
3,18,"message",9,"3_message_18","3_9","r4",80
3,18,"message",9,"3_message_18","3_9","r5",80
3,18,"message",9,"3_message_18","3_9","r6",80
3,18,"message",9,"3_message_18","3_9","r7",100
3,18,"message",9,"3_message_18","3_9","r8",50
3,18,"message",9,"3_message_18","3_9","r9",50
3,18,"teamtreat",2,"3_teamtreat_18","3_2","r1",50
3,18,"teamtreat",2,"3_teamtreat_18","3_2","r2",20
3,18,"teamtreat",2,"3_teamtreat_18","3_2","r3",20
3,18,"teamtreat",2,"3_teamtreat_18","3_2","r4",35
3,18,"teamtreat",2,"3_teamtreat_18","3_2","r5",63
3,18,"teamtreat",2,"3_teamtreat_18","3_2","r6",15
3,18,"teamtreat",2,"3_teamtreat_18","3_2","r7",10
3,18,"teamtreat",2,"3_teamtreat_18","3_2","r8",10
3,18,"teamtreat",2,"3_teamtreat_18","3_2","r9",5
3,19,"message",1,"3_message_19","3_1","r1",0
3,19,"message",1,"3_message_19","3_1","r2",0
3,19,"message",1,"3_message_19","3_1","r3",0
3,19,"message",1,"3_message_19","3_1","r4",50
3,19,"message",1,"3_message_19","3_1","r5",50
3,19,"message",1,"3_message_19","3_1","r6",50
3,19,"message",1,"3_message_19","3_1","r7",100
3,19,"message",1,"3_message_19","3_1","r8",0
3,19,"message",1,"3_message_19","3_1","r9",0
3,19,"teamtreat",3,"3_teamtreat_19","3_3","r1",30
3,19,"teamtreat",3,"3_teamtreat_19","3_3","r2",30
3,19,"teamtreat",3,"3_teamtreat_19","3_3","r3",15
3,19,"teamtreat",3,"3_teamtreat_19","3_3","r4",30
3,19,"teamtreat",3,"3_teamtreat_19","3_3","r5",5
3,19,"teamtreat",3,"3_teamtreat_19","3_3","r6",40
3,19,"teamtreat",3,"3_teamtreat_19","3_3","r7",65
3,19,"teamtreat",3,"3_teamtreat_19","3_3","r8",65
3,19,"teamtreat",3,"3_teamtreat_19","3_3","r9",80
3,20,"message",2,"3_message_20","3_2","r1",70
3,20,"message",2,"3_message_20","3_2","r2",80
3,20,"message",2,"3_message_20","3_2","r3",70
3,20,"message",2,"3_message_20","3_2","r4",100
3,20,"message",2,"3_message_20","3_2","r5",0
3,20,"message",2,"3_message_20","3_2","r6",0
3,20,"message",2,"3_message_20","3_2","r7",100
3,20,"message",2,"3_message_20","3_2","r8",100
3,20,"message",2,"3_message_20","3_2","r9",100
3,20,"teamtreat",4,"3_teamtreat_20","3_4","r1",100
3,20,"teamtreat",4,"3_teamtreat_20","3_4","r2",0
3,20,"teamtreat",4,"3_teamtreat_20","3_4","r3",0
3,20,"teamtreat",4,"3_teamtreat_20","3_4","r4",0
3,20,"teamtreat",4,"3_teamtreat_20","3_4","r5",0
3,20,"teamtreat",4,"3_teamtreat_20","3_4","r6",50
3,20,"teamtreat",4,"3_teamtreat_20","3_4","r7",50
3,20,"teamtreat",4,"3_teamtreat_20","3_4","r8",50
3,20,"teamtreat",4,"3_teamtreat_20","3_4","r9",50
3,21,"message",3,"3_message_21","3_3","r1",80
3,21,"message",3,"3_message_21","3_3","r2",80
3,21,"message",3,"3_message_21","3_3","r3",70
3,21,"message",3,"3_message_21","3_3","r4",100
3,21,"message",3,"3_message_21","3_3","r5",100
3,21,"message",3,"3_message_21","3_3","r6",100
3,21,"message",3,"3_message_21","3_3","r7",100
3,21,"message",3,"3_message_21","3_3","r8",100
3,21,"message",3,"3_message_21","3_3","r9",100
3,21,"teamtreat",5,"3_teamtreat_21","3_5","r1",50
3,21,"teamtreat",5,"3_teamtreat_21","3_5","r2",25
3,21,"teamtreat",5,"3_teamtreat_21","3_5","r3",0
3,21,"teamtreat",5,"3_teamtreat_21","3_5","r4",50
3,21,"teamtreat",5,"3_teamtreat_21","3_5","r5",25
3,21,"teamtreat",5,"3_teamtreat_21","3_5","r6",0
3,21,"teamtreat",5,"3_teamtreat_21","3_5","r7",0
3,21,"teamtreat",5,"3_teamtreat_21","3_5","r8",20
3,21,"teamtreat",5,"3_teamtreat_21","3_5","r9",40
3,22,"message",4,"3_message_22","3_4","r1",50
3,22,"message",4,"3_message_22","3_4","r2",0
3,22,"message",4,"3_message_22","3_4","r3",100
3,22,"message",4,"3_message_22","3_4","r4",100
